entity_id,fiscal_period_id,fiscal_year,fiscal_period,period_end_date,metric,value,currency,value_usd,source,load_timestamp
TGT-US,TGT-US_FY2022_Q3,2022,Q3,2021-10-31,FF_SALES,24026.63,USD,24026.63,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2022_Q4,2022,Q4,2022-01-31,FF_SALES,22172.36,USD,22172.36,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2023_A,2023,FY,2023-01-31,FF_SALES,94183.46,USD,94183.46,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2023_Q1,2023,Q1,2022-04-30,FF_SALES,28334.38,USD,28334.38,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2023_Q2,2023,Q2,2022-07-31,FF_SALES,23899.21,USD,23899.21,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2023_Q3,2023,Q3,2022-10-31,FF_SALES,21402.58,USD,21402.58,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2023_Q4,2023,Q4,2023-01-31,FF_SALES,20547.29,USD,20547.29,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2024_A,2024,FY,2024-01-31,FF_SALES,90927.82,USD,90927.82,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2024_Q1,2024,Q1,2023-04-30,FF_SALES,24511.79,USD,24511.79,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2024_Q2,2024,Q2,2023-07-31,FF_SALES,18106.52,USD,18106.52,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2024_Q3,2024,Q3,2023-10-31,FF_SALES,23877.94,USD,23877.94,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2024_Q4,2024,Q4,2024-01-31,FF_SALES,24431.57,USD,24431.57,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2025_A,2025,FY,2025-01-31,FF_SALES,102451.69,USD,102451.69,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2025_Q1,2025,Q1,2024-04-30,FF_SALES,22516.57,USD,22516.57,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2025_Q2,2025,Q2,2024-07-31,FF_SALES,25820.63,USD,25820.63,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2025_Q3,2025,Q3,2024-10-31,FF_SALES,30566.97,USD,30566.97,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2025_Q4,2025,Q4,2025-01-31,FF_SALES,23547.53,USD,23547.53,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2021_A,2021,FY,2021-07-31,FF_SALES,12565.32,USD,12565.32,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2021_Q1,2021,Q1,2020-10-31,FF_SALES,3363.59,USD,3363.59,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2021_Q2,2021,Q2,2021-01-31,FF_SALES,3292.02,USD,3292.02,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2021_Q3,2021,Q3,2021-04-30,FF_SALES,3337.09,USD,3337.09,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2021_Q4,2021,Q4,2021-07-31,FF_SALES,2572.62,USD,2572.62,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2022_A,2022,FY,2022-07-31,FF_SALES,13036.95,USD,13036.95,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2022_Q1,2022,Q1,2021-10-31,FF_SALES,3217.36,USD,3217.36,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2022_Q2,2022,Q2,2022-01-31,FF_SALES,3571.69,USD,3571.69,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2022_Q3,2022,Q3,2022-04-30,FF_SALES,2986.05,USD,2986.05,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2022_Q4,2022,Q4,2022-07-31,FF_SALES,3261.86,USD,3261.86,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2023_A,2023,FY,2023-07-31,FF_SALES,13128.03,USD,13128.03,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2023_Q1,2023,Q1,2022-10-31,FF_SALES,3593.57,USD,3593.57,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2023_Q2,2023,Q2,2023-01-31,FF_SALES,3201.85,USD,3201.85,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2023_Q3,2023,Q3,2023-04-30,FF_SALES,3313.09,USD,3313.09,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2023_Q4,2023,Q4,2023-07-31,FF_SALES,3019.51,USD,3019.51,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2024_A,2024,FY,2024-07-31,FF_SALES,14594.75,USD,14594.75,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2024_Q1,2024,Q1,2023-10-31,FF_SALES,3393.38,USD,3393.38,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2024_Q2,2024,Q2,2024-01-31,FF_SALES,3896.54,USD,3896.54,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2024_Q3,2024,Q3,2024-04-30,FF_SALES,3254.33,USD,3254.33,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2024_Q4,2024,Q4,2024-07-31,FF_SALES,4050.5,USD,4050.5,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2025_A,2025,FY,2025-07-31,FF_SALES,16738.54,USD,16738.54,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2025_Q1,2025,Q1,2024-10-31,FF_SALES,4268.71,USD,4268.71,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2025_Q2,2025,Q2,2025-01-31,FF_SALES,3956.74,USD,3956.74,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2025_Q3,2025,Q3,2025-04-30,FF_SALES,4130.32,USD,4130.32,FDB_FF,2026-03-04T23:00:00Z
INTU-US,INTU-US_FY2025_Q4,2025,Q4,2025-07-31,FF_SALES,4382.78,USD,4382.78,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,18796.17,USD,18796.17,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,5355.9,USD,5355.9,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,4088.53,USD,4088.53,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,4301.92,USD,4301.92,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,5049.83,USD,5049.83,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,21142.38,USD,21142.38,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,5216.16,USD,5216.16,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,4293.31,USD,4293.31,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,5811.07,USD,5811.07,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,5821.84,USD,5821.84,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,21290.64,USD,21290.64,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,5831.21,USD,5831.21,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,4796.44,USD,4796.44,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,6131.28,USD,6131.28,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,4531.71,USD,4531.71,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,22088.92,USD,22088.92,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,6528.44,USD,6528.44,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,4923.42,USD,4923.42,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,5431.02,USD,5431.02,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,5206.03,USD,5206.03,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,21102.3,USD,21102.3,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,4427.79,USD,4427.79,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,5395.51,USD,5395.51,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,4821.39,USD,4821.39,FDB_FF,2026-03-04T23:00:00Z
SYK-US,SYK-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,6457.61,USD,6457.61,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2021_A,2021,FY,2021-07-31,FF_SALES,6313.89,USD,6313.89,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2021_Q1,2021,Q1,2020-10-31,FF_SALES,1650.55,USD,1650.55,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2021_Q2,2021,Q2,2021-01-31,FF_SALES,1598.94,USD,1598.94,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2021_Q3,2021,Q3,2021-04-30,FF_SALES,1492.38,USD,1492.38,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2021_Q4,2021,Q4,2021-07-31,FF_SALES,1572.02,USD,1572.02,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2022_A,2022,FY,2022-07-31,FF_SALES,6171.95,USD,6171.95,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2022_Q1,2022,Q1,2021-10-31,FF_SALES,1418.33,USD,1418.33,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2022_Q2,2022,Q2,2022-01-31,FF_SALES,1755.03,USD,1755.03,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2022_Q3,2022,Q3,2022-04-30,FF_SALES,1672.11,USD,1672.11,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2022_Q4,2022,Q4,2022-07-31,FF_SALES,1326.49,USD,1326.49,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2023_A,2023,FY,2023-07-31,FF_SALES,6734.26,USD,6734.26,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2023_Q1,2023,Q1,2022-10-31,FF_SALES,1876.15,USD,1876.15,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2023_Q2,2023,Q2,2023-01-31,FF_SALES,1536.45,USD,1536.45,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2023_Q3,2023,Q3,2023-04-30,FF_SALES,1593.13,USD,1593.13,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2023_Q4,2023,Q4,2023-07-31,FF_SALES,1728.52,USD,1728.52,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2024_A,2024,FY,2024-07-31,FF_SALES,7522.12,USD,7522.12,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2024_Q1,2024,Q1,2023-10-31,FF_SALES,1933.68,USD,1933.68,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2024_Q2,2024,Q2,2024-01-31,FF_SALES,2069.05,USD,2069.05,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2024_Q3,2024,Q3,2024-04-30,FF_SALES,1917.72,USD,1917.72,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2024_Q4,2024,Q4,2024-07-31,FF_SALES,1601.68,USD,1601.68,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2025_A,2025,FY,2025-07-31,FF_SALES,7579.44,USD,7579.44,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2025_Q1,2025,Q1,2024-10-31,FF_SALES,1823.92,USD,1823.92,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2025_Q2,2025,Q2,2025-01-31,FF_SALES,1623.07,USD,1623.07,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2025_Q3,2025,Q3,2025-04-30,FF_SALES,1917.98,USD,1917.98,FDB_FF,2026-03-04T23:00:00Z
PANW-US,PANW-US_FY2025_Q4,2025,Q4,2025-07-31,FF_SALES,2214.48,USD,2214.48,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2021_A,2021,FY,2021-08-31,FF_SALES,1677.43,USD,1677.43,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2021_Q1,2021,Q1,2020-11-30,FF_SALES,485.68,USD,485.68,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2021_Q2,2021,Q2,2021-02-28,FF_SALES,434.12,USD,434.12,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2021_Q3,2021,Q3,2021-05-31,FF_SALES,337.11,USD,337.11,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2021_Q4,2021,Q4,2021-08-31,FF_SALES,420.52,USD,420.52,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2022_A,2022,FY,2022-08-31,FF_SALES,1674.73,USD,1674.73,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2022_Q1,2022,Q1,2021-11-30,FF_SALES,380.76,USD,380.76,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2022_Q2,2022,Q2,2022-02-28,FF_SALES,431.51,USD,431.51,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2022_Q3,2022,Q3,2022-05-31,FF_SALES,464.47,USD,464.47,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2022_Q4,2022,Q4,2022-08-31,FF_SALES,397.99,USD,397.99,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2023_A,2023,FY,2023-08-31,FF_SALES,1730.52,USD,1730.52,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2023_Q1,2023,Q1,2022-11-30,FF_SALES,470.85,USD,470.85,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2023_Q2,2023,Q2,2023-02-28,FF_SALES,368.57,USD,368.57,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2023_Q3,2023,Q3,2023-05-31,FF_SALES,525.69,USD,525.69,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2023_Q4,2023,Q4,2023-08-31,FF_SALES,365.4,USD,365.4,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2024_A,2024,FY,2024-08-31,FF_SALES,1826.06,USD,1826.06,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2024_Q1,2024,Q1,2023-11-30,FF_SALES,438.55,USD,438.55,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2024_Q2,2024,Q2,2024-02-28,FF_SALES,522.68,USD,522.68,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2024_Q3,2024,Q3,2024-05-31,FF_SALES,446.74,USD,446.74,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2024_Q4,2024,Q4,2024-08-31,FF_SALES,418.1,USD,418.1,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2025_A,2025,FY,2025-08-31,FF_SALES,1906.46,USD,1906.46,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2025_Q1,2025,Q1,2024-11-30,FF_SALES,508.24,USD,508.24,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2025_Q2,2025,Q2,2025-02-28,FF_SALES,574.84,USD,574.84,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2025_Q3,2025,Q3,2025-05-31,FF_SALES,434.58,USD,434.58,FDB_FF,2026-03-04T23:00:00Z
FDS-US,FDS-US_FY2025_Q4,2025,Q4,2025-08-31,FF_SALES,388.8,USD,388.8,FDB_FF,2026-03-04T23:00:00Z
